start_frame,end_frame,type,from_team,from_player,to_team,to_player,pass_outcome
54102,54102,PASS,Away,33697,Away,4322,successful
54162,54162,PASS,Away,4322,Away,51713,successful
54195,54195,PASS,Away,51713,Away,133501,unsuccessful
54403,54403,PASS,Home,560916,Home,26844,unsuccessful
54415,54415,PASS,Away,50951,Away,38673,successful
54448,54448,PASS,Away,38673,Away,43829,successful
54976,54976,PASS,Home,159946,Home,23883,successful
55004,55004,PASS,Home,23883,Home,26844,successful
55016,55016,PASS,Home,26844,Home,809670,unsuccessful
55023,55023,PASS,Away,50951,Away,43829,successful
55039,55039,PASS,Away,43829,Away,14736,unsuccessful
55057,55057,PASS,Home,560916,Home,26844,successful
55089,55089,PASS,Home,26844,Home,560916,unsuccessful
55121,55121,PASS,Away,51713,Away,4322,successful
55189,55189,PASS,Away,4322,Away,38673,unsuccessful
55201,55201,PASS,Home,51675,Home,809670,unsuccessful
55225,55225,PASS,Away,4322,Away,38673,successful
55259,55259,PASS,Away,38673,Away,133501,successful
55292,55292,PASS,Away,133501,Away,624628,unsuccessful
55485,55485,PASS,Home,159946,Home,957737,successful
55516,55516,PASS,Home,957737,Home,560916,successful
55543,55543,PASS,Home,560916,Home,795527,successful
55597,55597,PASS,Away,14736,Away,4322,successful
55643,55643,PASS,Away,4322,Away,38673,successful
56489,56489,PASS,Home,809670,Home,795527,successful
56546,56546,PASS,Home,795527,Home,809670,successful
56570,56570,PASS,Home,809670,Home,818284,unsuccessful
56608,56608,PASS,Away,285188,Away,50951,successful
56648,56648,PASS,Away,50951,Away,38673,successful
56670,56670,PASS,Away,38673,Away,133501,successful
56696,56696,PASS,Away,133501,Away,38673,successful
56882,56882,PASS,Home,957737,Home,51008,successful
56917,56917,PASS,Home,51008,Home,23883,successful
56940,56940,PASS,Home,23883,Home,51675,successful
56950,56950,PASS,Home,51675,Home,795527,successful
56970,56970,PASS,Home,795527,Home,818284,unsuccessful
57025,57025,PASS,Away,285188,Away,33697,successful
57053,57053,PASS,Away,33697,Away,4322,successful
57089,57089,PASS,Away,4322,Away,33697,successful
57119,57119,PASS,Away,33697,Away,51667,successful
57157,57157,PASS,Away,51667,Away,33697,successful
57182,57182,PASS,Away,33697,Away,50951,successful
57205,57205,PASS,Away,50951,Away,14736,successful
57843,57843,PASS,Home,159946,Home,957737,successful
57879,57879,PASS,Home,957737,Home,818284,unsuccessful
57937,57937,PASS,Home,560916,Home,818554,successful
57969,57969,PASS,Away,14736,Away,50951,successful
57987,57987,PASS,Away,50951,Away,38673,successful
58056,58056,PASS,Home,957737,Home,818284,unsuccessful
58083,58083,PASS,Away,51667,Away,38673,successful
58113,58113,PASS,Home,818284,Home,809670,unsuccessful
58138,58138,PASS,Home,560916,Home,795527,successful
58876,58876,PASS,Away,33697,Away,51667,successful
58899,58899,PASS,Away,51667,Away,51713,successful
58948,58948,PASS,Away,51713,Away,14736,successful
58983,58983,PASS,Away,14736,Away,51667,successful
59013,59013,PASS,Away,51667,Away,50951,successful
59043,59043,PASS,Away,50951,Away,133501,successful
59053,59053,PASS,Away,133501,Away,51713,successful
59077,59077,PASS,Away,51713,Away,50951,successful
59092,59092,PASS,Away,50951,Away,51667,successful
59119,59119,PASS,Away,51667,Away,43829,unsuccessful
59147,59147,PASS,Home,51008,Home,795527,unsuccessful
59168,59168,PASS,Away,4322,Away,43829,unsuccessful
59179,59179,PASS,Home,809670,Home,795527,successful
59490,59490,PASS,Away,33697,Away,4322,successful
59509,59509,PASS,Away,4322,Away,43829,unsuccessful
59517,59517,PASS,Home,809670,Home,560916,successful
59560,59560,PASS,Home,560916,Home,,unsuccessful
59563,59563,PASS,Away,14736,Away,33697,successful
60360,60360,PASS,Home,957737,Home,818284,unsuccessful
60400,60400,PASS,Away,51667,Away,50951,successful
60411,60411,PASS,Away,50951,Away,4322,successful
60435,60435,PASS,Away,43829,Away,50951,successful
60468,60468,PASS,Away,50951,Away,624628,unsuccessful
60490,60490,PASS,Home,51008,Home,795527,unsuccessful
60933,60933,PASS,Away,51713,Away,38673,unsuccessful
60965,60965,PASS,Home,957737,Home,23883,unsuccessful
61051,61051,PASS,Away,133501,Away,38673,successful
61078,61078,PASS,Away,38673,Away,133501,successful
61156,61156,PASS,Away,33697,Away,4322,successful
61218,61218,PASS,Away,43829,Away,38673,unsuccessful
61235,61235,PASS,Home,957737,Home,560916,unsuccessful
62340,62340,PASS,Away,14736,Away,624628,successful
62376,62376,PASS,Away,624628,Away,50951,successful
62400,62400,PASS,Away,50951,Away,43829,successful
62421,62421,PASS,Away,43829,Away,38673,successful
62502,62502,PASS,Away,38673,Away,51713,successful
62510,62510,PASS,Away,51713,Away,43829,unsuccessful
62536,62536,PASS,Home,23883,Home,818284,successful
63164,63164,PASS,Away,43829,Away,4322,successful
63239,63239,PASS,Away,4322,Away,43829,successful
63309,63309,PASS,Away,43829,Away,50951,successful
63340,63340,PASS,Away,50951,Away,4322,successful
63371,63371,PASS,Away,4322,Away,31147,successful
63415,63415,PASS,Away,31147,Away,51667,successful
63433,63433,PASS,Away,51667,Away,51713,successful
63463,63463,PASS,Away,51713,Away,51667,successful
63491,63491,PASS,Away,51667,Away,31147,successful
63516,63516,PASS,Away,31147,Away,51667,successful
63532,63532,PASS,Away,51667,Away,14736,successful
63539,63539,PASS,Away,14736,Away,51713,successful
63583,63583,PASS,Home,23922,Home,23883,unsuccessful
63791,63791,PASS,Away,31147,Away,4322,successful
63834,63834,PASS,Away,4322,Away,51667,successful
63865,63865,PASS,Away,51667,Away,51713,successful
63904,63904,PASS,Away,51713,Away,133501,successful
63936,63936,PASS,Away,133501,Away,14736,unsuccessful
63996,63996,PASS,Away,14736,Away,624628,unsuccessful
64024,64024,PASS,Home,810406,Home,818554,successful
64435,64435,PASS,Away,51667,Away,31147,successful
64466,64466,PASS,Away,31147,Away,51667,successful
64493,64493,PASS,Away,51667,Away,50951,successful
64517,64517,PASS,Away,50951,Away,51713,successful
64549,64549,PASS,Away,51713,Away,624628,unsuccessful
64762,64762,PASS,Home,159946,Home,51008,successful
64789,64789,PASS,Home,51008,Home,818284,successful
64814,64814,PASS,Home,818284,Home,818554,successful
64841,64841,PASS,Home,957737,Home,560916,unsuccessful
64959,64959,PASS,Away,51667,Away,285188,successful
64985,64985,PASS,Away,285188,Away,133501,unsuccessful
65092,65092,PASS,Away,51667,Away,31147,successful
65155,65155,PASS,Away,31147,Away,50951,successful
65174,65174,PASS,Away,50951,Away,31147,successful
65192,65192,PASS,Away,31147,Away,14736,successful
65201,65201,PASS,Away,14736,Away,50951,unsuccessful
65239,65239,PASS,Home,818284,Home,560916,unsuccessful
65246,65246,PASS,Away,31147,Away,50951,unsuccessful
65281,65281,PASS,Home,809670,Home,818554,successful
65941,65941,PASS,Home,818284,Home,809670,successful
65958,65958,PASS,Home,809670,Home,818554,unsuccessful
66012,66012,PASS,Away,51713,Away,51667,successful
66039,66039,PASS,Away,51667,Away,31147,successful
66074,66074,PASS,Away,31147,Away,4322,successful
66101,66101,PASS,Away,4322,Away,50951,successful
66122,66122,PASS,Away,50951,Away,14736,successful
66136,66136,PASS,Away,14736,Away,38673,unsuccessful
66161,66161,PASS,Home,809670,Home,957737,unsuccessful
66179,66179,PASS,Home,957737,Home,23922,unsuccessful
66272,66272,PASS,Home,957737,Home,560916,successful
66299,66299,PASS,Home,560916,Home,809670,successful
66333,66333,PASS,Home,23883,Home,560916,unsuccessful
66334,66334,PASS,Away,624628,Away,38673,successful
67014,67014,PASS,Home,957737,Home,23922,successful
67026,67026,PASS,Home,23922,Home,23883,successful
67046,67046,PASS,Home,23883,Home,957737,unsuccessful
67215,67215,PASS,Home,818284,Home,51690,unsuccessful
67240,67240,PASS,Away,43829,Away,50951,successful
67261,67261,PASS,Away,50951,Away,43829,successful
67325,67325,PASS,Home,818284,Home,51690,successful
67380,67380,PASS,Home,51690,Home,957737,successful
67401,67401,PASS,Home,957737,Home,818554,successful
67485,67485,PASS,Home,957737,Home,23922,successful
67519,67519,PASS,Home,23922,Home,560916,unsuccessful
67552,67552,PASS,Away,624628,Away,133501,unsuccessful
67570,67570,PASS,Home,957737,Home,818554,successful
67833,67833,PASS,Home,23883,Home,818284,unsuccessful
67858,67858,PASS,Away,14736,Away,624628,successful
68058,68058,PASS,Home,159946,Home,818554,successful
68144,68144,PASS,Home,23922,Home,809670,unsuccessful
68172,68172,PASS,Away,38673,Away,133501,unsuccessful
68686,68686,PASS,Away,624628,Away,133501,successful
68703,68703,PASS,Away,133501,Away,14736,unsuccessful
68729,68729,PASS,Home,957737,Home,,unsuccessful
68765,68765,PASS,Away,51667,Away,31147,successful
68827,68827,PASS,Away,31147,Away,4322,successful
68842,68842,PASS,Away,4322,Away,43829,successful
68849,68849,PASS,Away,43829,Away,4322,successful
68865,68865,PASS,Away,4322,Away,50951,successful
68884,68884,PASS,Away,50951,Away,4322,successful
68908,68908,PASS,Away,4322,Away,133501,unsuccessful
69051,69051,PASS,Home,818284,Home,818554,successful
69060,69060,PASS,Home,818554,Home,818284,successful
